id|device_id|created_at|published_at_utc|float_value|int_value|str_value|event_name
8781|250019001247343339383037|2022-12-02 13:19:38.880648+00|2022-12-02 13:19:38.866+00|87.925281|||tempA4
8782|250019001247343339383037|2022-12-02 13:19:38.893746+00|2022-12-02 13:19:38.867+00||4||wifi
8783|e00fce685f262f4ea1486367|2022-12-02 13:23:02.993919+00|2022-12-02 13:23:02.973+00|69.800003|||temp
8784|250019001247343339383037|2022-12-02 13:24:38.854089+00|2022-12-02 13:24:38.831+00|91.261541|||tempA0
8785|250019001247343339383037|2022-12-02 13:24:38.882057+00|2022-12-02 13:24:38.868+00|88.215378|||tempA4
8786|250019001247343339383037|2022-12-02 13:24:38.88817+00|2022-12-02 13:24:38.868+00||4||wifi
8787|e00fce685f262f4ea1486367|2022-12-02 13:28:03.063741+00|2022-12-02 13:28:03.02+00|69.800003|||temp
8788|250019001247343339383037|2022-12-02 13:29:38.811316+00|2022-12-02 13:29:38.789+00|91.696703|||tempA0
8789|250019001247343339383037|2022-12-02 13:29:38.877774+00|2022-12-02 13:29:38.863+00|88.795604|||tempA4
8790|250019001247343339383037|2022-12-02 13:29:38.884821+00|2022-12-02 13:29:38.863+00||4||wifi
8791|e00fce685f262f4ea1486367|2022-12-02 13:33:03.016655+00|2022-12-02 13:33:02.984+00|69.800003|||temp
8792|250019001247343339383037|2022-12-02 13:34:38.81092+00|2022-12-02 13:34:38.787+00|91.406595|||tempA0
8793|250019001247343339383037|2022-12-02 13:34:38.8782+00|2022-12-02 13:34:38.863+00|88.215378|||tempA4
8794|250019001247343339383037|2022-12-02 13:34:38.883254+00|2022-12-02 13:34:38.863+00||4||wifi
8795|e00fce685f262f4ea1486367|2022-12-02 13:38:03.065461+00|2022-12-02 13:38:03.01+00|69.800003|||temp
8796|250019001247343339383037|2022-12-02 13:39:38.810207+00|2022-12-02 13:39:38.79+00|91.551649|||tempA0
8797|250019001247343339383037|2022-12-02 13:39:38.884758+00|2022-12-02 13:39:38.862+00|88.795604|||tempA4
8798|250019001247343339383037|2022-12-02 13:39:38.899853+00|2022-12-02 13:39:38.862+00||4||wifi
8799|e00fce685f262f4ea1486367|2022-12-02 13:43:03.081008+00|2022-12-02 13:43:03.063+00|69.800003|||temp
8800|250019001247343339383037|2022-12-02 13:44:38.811369+00|2022-12-02 13:44:38.79+00|91.696703|||tempA0
8801|250019001247343339383037|2022-12-02 13:44:38.881842+00|2022-12-02 13:44:38.862+00|88.505497|||tempA4
8802|250019001247343339383037|2022-12-02 13:44:38.892829+00|2022-12-02 13:44:38.862+00||4||wifi
8803|e00fce685f262f4ea1486367|2022-12-02 13:48:03.221309+00|2022-12-02 13:48:03.196+00|69.800003|||temp
8804|250019001247343339383037|2022-12-02 13:49:38.864906+00|2022-12-02 13:49:38.841+00|92.276929|||tempA0
8805|250019001247343339383037|2022-12-02 13:49:38.87253+00|2022-12-02 13:49:38.853+00|88.215378|||tempA4
8806|250019001247343339383037|2022-12-02 13:49:38.875356+00|2022-12-02 13:49:38.853+00||4||wifi
8807|e00fce685f262f4ea1486367|2022-12-02 13:53:03.143958+00|2022-12-02 13:53:03.125+00|69.800003|||temp
8808|250019001247343339383037|2022-12-02 13:54:38.80254+00|2022-12-02 13:54:38.781+00|91.551649|||tempA0
8809|250019001247343339383037|2022-12-02 13:54:38.874085+00|2022-12-02 13:54:38.854+00|89.520884|||tempA4
8810|250019001247343339383037|2022-12-02 13:54:38.880856+00|2022-12-02 13:54:38.854+00||4||wifi
8811|e00fce685f262f4ea1486367|2022-12-02 13:58:03.179539+00|2022-12-02 13:58:03.16+00|69.800003|||temp
8812|250019001247343339383037|2022-12-02 13:59:38.80426+00|2022-12-02 13:59:38.778+00|91.696703|||tempA0
8813|250019001247343339383037|2022-12-02 13:59:38.874844+00|2022-12-02 13:59:38.853+00|89.520884|||tempA4
8814|250019001247343339383037|2022-12-02 13:59:38.876092+00|2022-12-02 13:59:38.853+00||4||wifi
8815|e00fce685f262f4ea1486367|2022-12-02 14:03:03.321529+00|2022-12-02 14:03:03.293+00|69.800003|||temp
8816|250019001247343339383037|2022-12-02 14:04:38.806438+00|2022-12-02 14:04:38.777+00|91.551649|||tempA0
8817|250019001247343339383037|2022-12-02 14:04:38.942436+00|2022-12-02 14:04:38.923+00|88.65055|||tempA4
8818|250019001247343339383037|2022-12-02 14:04:38.963469+00|2022-12-02 14:04:38.923+00||4||wifi
8819|e00fce685f262f4ea1486367|2022-12-02 14:08:03.268944+00|2022-12-02 14:08:03.231+00|69.800003|||temp
8820|250019001247343339383037|2022-12-02 14:09:38.881779+00|2022-12-02 14:09:38.852+00|91.841757|||tempA0
8821|250019001247343339383037|2022-12-02 14:09:38.916635+00|2022-12-02 14:09:38.896+00||4||wifi
8822|250019001247343339383037|2022-12-02 14:09:38.927797+00|2022-12-02 14:09:38.896+00|88.795604|||tempA4
8823|e00fce685f262f4ea1486367|2022-12-02 14:13:03.365566+00|2022-12-02 14:13:03.322+00|69.800003|||temp
8824|250019001247343339383037|2022-12-02 14:14:38.799294+00|2022-12-02 14:14:38.773+00|91.551649|||tempA0
8825|250019001247343339383037|2022-12-02 14:14:38.866538+00|2022-12-02 14:14:38.849+00|87.200001|||tempA4
8826|250019001247343339383037|2022-12-02 14:14:38.869595+00|2022-12-02 14:14:38.849+00||4||wifi
8827|e00fce685f262f4ea1486367|2022-12-02 14:18:03.336683+00|2022-12-02 14:18:03.295+00|71.599998|||temp
8828|250019001247343339383037|2022-12-02 14:19:38.794852+00|2022-12-02 14:19:38.775+00|92.276929|||tempA0
8829|250019001247343339383037|2022-12-02 14:19:38.863763+00|2022-12-02 14:19:38.846+00||4||wifi
8830|250019001247343339383037|2022-12-02 14:19:38.868119+00|2022-12-02 14:19:38.846+00|88.070335|||tempA4
8831|e00fce685f262f4ea1486367|2022-12-02 14:23:03.364866+00|2022-12-02 14:23:03.327+00|71.599998|||temp
8832|250019001247343339383037|2022-12-02 14:24:38.79685+00|2022-12-02 14:24:38.77+00|91.986811|||tempA0
8833|250019001247343339383037|2022-12-02 14:24:38.867057+00|2022-12-02 14:24:38.849+00|88.795604|||tempA4
8834|250019001247343339383037|2022-12-02 14:24:38.871458+00|2022-12-02 14:24:38.849+00||4||wifi
8835|e00fce685f262f4ea1486367|2022-12-02 14:28:03.387201+00|2022-12-02 14:28:03.359+00|71.599998|||temp
8836|250019001247343339383037|2022-12-02 14:29:38.787527+00|2022-12-02 14:29:38.769+00|91.406595|||tempA0
8837|250019001247343339383037|2022-12-02 14:29:38.898263+00|2022-12-02 14:29:38.88+00|88.215378|||tempA4
8838|250019001247343339383037|2022-12-02 14:29:38.902471+00|2022-12-02 14:29:38.88+00||4||wifi
8839|e00fce685f262f4ea1486367|2022-12-02 14:33:03.411565+00|2022-12-02 14:33:03.393+00|71.599998|||temp
8840|250019001247343339383037|2022-12-02 14:34:38.792683+00|2022-12-02 14:34:38.775+00|92.276929|||tempA0
8841|250019001247343339383037|2022-12-02 14:34:38.915415+00|2022-12-02 14:34:38.898+00|87.925281|||tempA4
8842|250019001247343339383037|2022-12-02 14:34:38.91729+00|2022-12-02 14:34:38.898+00||4||wifi
8843|e00fce685f262f4ea1486367|2022-12-02 14:38:03.467159+00|2022-12-02 14:38:03.425+00|71.599998|||temp
8844|250019001247343339383037|2022-12-02 14:39:38.796964+00|2022-12-02 14:39:38.767+00|91.551649|||tempA0
8845|250019001247343339383037|2022-12-02 14:39:38.860985+00|2022-12-02 14:39:38.842+00|88.505497|||tempA4
8846|250019001247343339383037|2022-12-02 14:39:38.863543+00|2022-12-02 14:39:38.842+00||4||wifi
8847|e00fce685f262f4ea1486367|2022-12-02 14:43:03.566691+00|2022-12-02 14:43:03.459+00|71.599998|||temp
8848|250019001247343339383037|2022-12-02 14:44:38.784892+00|2022-12-02 14:44:38.765+00|92.276929|||tempA0
8849|250019001247343339383037|2022-12-02 14:44:38.856973+00|2022-12-02 14:44:38.837+00||4||wifi
8850|250019001247343339383037|2022-12-02 14:44:38.860363+00|2022-12-02 14:44:38.837+00|88.215378|||tempA4
8851|e00fce685f262f4ea1486367|2022-12-02 14:48:03.508369+00|2022-12-02 14:48:03.489+00|71.599998|||temp
8852|250019001247343339383037|2022-12-02 14:49:38.833969+00|2022-12-02 14:49:38.813+00|92.131865|||tempA0
8853|250019001247343339383037|2022-12-02 14:49:38.852455+00|2022-12-02 14:49:38.834+00|87.345055|||tempA4
8854|250019001247343339383037|2022-12-02 14:49:38.8547+00|2022-12-02 14:49:38.834+00||4||wifi
8855|e00fce685f262f4ea1486367|2022-12-02 14:53:03.555985+00|2022-12-02 14:53:03.522+00|71.599998|||temp
8856|250019001247343339383037|2022-12-02 14:54:38.803961+00|2022-12-02 14:54:38.76+00|92.131865|||tempA0
8857|250019001247343339383037|2022-12-02 14:54:38.86085+00|2022-12-02 14:54:38.842+00|88.070335|||tempA4
8858|250019001247343339383037|2022-12-02 14:54:38.864258+00|2022-12-02 14:54:38.842+00||4||wifi
8859|e00fce685f262f4ea1486367|2022-12-02 14:58:03.576493+00|2022-12-02 14:58:03.558+00|71.599998|||temp
8860|250019001247343339383037|2022-12-02 14:59:38.78684+00|2022-12-02 14:59:38.758+00|92.421983|||tempA0
8861|250019001247343339383037|2022-12-02 14:59:40.238856+00|2022-12-02 14:59:40.195+00||3||wifi
8862|250019001247343339383037|2022-12-02 14:59:40.273477+00|2022-12-02 14:59:40.194+00|88.070335|||tempA4
8863|e00fce685f262f4ea1486367|2022-12-02 15:03:03.604003+00|2022-12-02 15:03:03.585+00|71.599998|||temp
8864|250019001247343339383037|2022-12-02 15:04:38.835259+00|2022-12-02 15:04:38.814+00|92.131865|||tempA0
8865|250019001247343339383037|2022-12-02 15:04:38.859869+00|2022-12-02 15:04:38.845+00|88.65055|||tempA4
8866|250019001247343339383037|2022-12-02 15:04:38.86719+00|2022-12-02 15:04:38.845+00||4||wifi
8867|e00fce685f262f4ea1486367|2022-12-02 15:08:03.978476+00|2022-12-02 15:08:03.653+00|71.599998|||temp
8868|250019001247343339383037|2022-12-02 15:09:38.859531+00|2022-12-02 15:09:38.838+00|88.360443|||tempA4
8869|250019001247343339383037|2022-12-02 15:09:38.862568+00|2022-12-02 15:09:38.837+00|92.131865|||tempA0
8870|250019001247343339383037|2022-12-02 15:09:38.864979+00|2022-12-02 15:09:38.838+00||4||wifi
8871|e00fce685f262f4ea1486367|2022-12-02 15:13:03.673762+00|2022-12-02 15:13:03.649+00|71.599998|||temp
8872|250019001247343339383037|2022-12-02 15:14:38.78427+00|2022-12-02 15:14:38.762+00|92.421983|||tempA0
8873|250019001247343339383037|2022-12-02 15:14:38.854746+00|2022-12-02 15:14:38.838+00|89.665927|||tempA4
8874|250019001247343339383037|2022-12-02 15:14:38.857296+00|2022-12-02 15:14:38.838+00||4||wifi
8875|e00fce685f262f4ea1486367|2022-12-02 15:18:03.697501+00|2022-12-02 15:18:03.68+00|71.599998|||temp
8876|250019001247343339383037|2022-12-02 15:19:38.777092+00|2022-12-02 15:19:38.754+00|92.131865|||tempA0
8877|250019001247343339383037|2022-12-02 15:19:38.81292+00|2022-12-02 15:19:38.796+00|89.37583|||tempA4
8878|250019001247343339383037|2022-12-02 15:19:38.815688+00|2022-12-02 15:19:38.796+00||4||wifi
8879|e00fce685f262f4ea1486367|2022-12-02 15:23:03.734133+00|2022-12-02 15:23:03.716+00|71.599998|||temp
8880|250019001247343339383037|2022-12-02 15:24:39.012725+00|2022-12-02 15:24:38.757+00|91.551649|||tempA0
8881|250019001247343339383037|2022-12-02 15:24:39.015173+00|2022-12-02 15:24:38.863+00|89.085712|||tempA4
8882|250019001247343339383037|2022-12-02 15:24:39.01667+00|2022-12-02 15:24:38.863+00||4||wifi
8883|e00fce685f262f4ea1486367|2022-12-02 15:28:03.86536+00|2022-12-02 15:28:03.84+00|71.599998|||temp
8884|250019001247343339383037|2022-12-02 15:29:38.844727+00|2022-12-02 15:29:38.757+00|92.276929|||tempA0
8885|250019001247343339383037|2022-12-02 15:29:38.856888+00|2022-12-02 15:29:38.833+00|87.635163|||tempA4
8886|250019001247343339383037|2022-12-02 15:29:38.858094+00|2022-12-02 15:29:38.833+00||4||wifi
8887|e00fce685f262f4ea1486367|2022-12-02 15:33:03.901628+00|2022-12-02 15:33:03.875+00|71.599998|||temp
8888|250019001247343339383037|2022-12-02 15:34:38.778732+00|2022-12-02 15:34:38.753+00|92.276929|||tempA0
8889|250019001247343339383037|2022-12-02 15:34:38.849357+00|2022-12-02 15:34:38.829+00|87.054947|||tempA4
8890|250019001247343339383037|2022-12-02 15:34:38.8514+00|2022-12-02 15:34:38.829+00||4||wifi
8891|e00fce685f262f4ea1486367|2022-12-02 15:38:03.834856+00|2022-12-02 15:38:03.811+00|71.599998|||temp
8892|250019001247343339383037|2022-12-02 15:39:38.821992+00|2022-12-02 15:39:38.749+00|91.986811|||tempA0
8893|250019001247343339383037|2022-12-02 15:39:38.86376+00|2022-12-02 15:39:38.841+00|87.054947|||tempA4
8894|250019001247343339383037|2022-12-02 15:39:38.864997+00|2022-12-02 15:39:38.841+00||4||wifi
8895|e00fce685f262f4ea1486367|2022-12-02 15:43:03.871386+00|2022-12-02 15:43:03.843+00|71.599998|||temp
8896|250019001247343339383037|2022-12-02 15:44:38.781856+00|2022-12-02 15:44:38.745+00|92.276929|||tempA0
8897|250019001247343339383037|2022-12-02 15:44:38.835884+00|2022-12-02 15:44:38.782+00|87.054947|||tempA4
8898|250019001247343339383037|2022-12-02 15:44:38.839727+00|2022-12-02 15:44:38.782+00||4||wifi
8899|e00fce685f262f4ea1486367|2022-12-02 15:48:03.899975+00|2022-12-02 15:48:03.879+00|71.599998|||temp
8900|250019001247343339383037|2022-12-02 15:49:38.766875+00|2022-12-02 15:49:38.744+00|91.551649|||tempA0
8901|250019001247343339383037|2022-12-02 15:49:38.870333+00|2022-12-02 15:49:38.846+00||4||wifi
8902|250019001247343339383037|2022-12-02 15:49:38.873275+00|2022-12-02 15:49:38.846+00|87.925281|||tempA4
8903|e00fce685f262f4ea1486367|2022-12-02 15:53:03.943705+00|2022-12-02 15:53:03.912+00|71.599998|||temp
8904|250019001247343339383037|2022-12-02 15:54:38.823504+00|2022-12-02 15:54:38.8+00|91.696703|||tempA0
8905|250019001247343339383037|2022-12-02 15:54:38.840788+00|2022-12-02 15:54:38.818+00|87.345055|||tempA4
8906|250019001247343339383037|2022-12-02 15:54:38.848316+00|2022-12-02 15:54:38.819+00||4||wifi
8907|e00fce685f262f4ea1486367|2022-12-02 15:58:03.96077+00|2022-12-02 15:58:03.939+00|71.599998|||temp
8908|250019001247343339383037|2022-12-02 15:59:38.767216+00|2022-12-02 15:59:38.742+00|92.131865|||tempA0
8909|250019001247343339383037|2022-12-02 15:59:38.879068+00|2022-12-02 15:59:38.855+00|88.070335|||tempA4
8910|250019001247343339383037|2022-12-02 15:59:38.883744+00|2022-12-02 15:59:38.855+00||4||wifi
8911|e00fce685f262f4ea1486367|2022-12-02 16:03:04.100092+00|2022-12-02 16:03:04.074+00|71.599998|||temp
8912|250019001247343339383037|2022-12-02 16:04:38.760992+00|2022-12-02 16:04:38.739+00|92.421983|||tempA0
8913|250019001247343339383037|2022-12-02 16:04:38.839626+00|2022-12-02 16:04:38.818+00|87.490109|||tempA4
8914|250019001247343339383037|2022-12-02 16:04:38.843002+00|2022-12-02 16:04:38.818+00||4||wifi
8915|e00fce685f262f4ea1486367|2022-12-02 16:08:04.037149+00|2022-12-02 16:08:04.013+00|71.599998|||temp
8916|250019001247343339383037|2022-12-02 16:09:38.764731+00|2022-12-02 16:09:38.736+00|92.131865|||tempA0
8917|250019001247343339383037|2022-12-02 16:09:38.835933+00|2022-12-02 16:09:38.815+00|88.215378|||tempA4
8918|250019001247343339383037|2022-12-02 16:09:38.839008+00|2022-12-02 16:09:38.815+00||4||wifi
8919|e00fce685f262f4ea1486367|2022-12-02 16:13:04.059923+00|2022-12-02 16:13:04.036+00|71.599998|||temp
8920|250019001247343339383037|2022-12-02 16:14:38.758314+00|2022-12-02 16:14:38.736+00|91.696703|||tempA0
8921|250019001247343339383037|2022-12-02 16:14:38.846468+00|2022-12-02 16:14:38.827+00|88.215378|||tempA4
8922|250019001247343339383037|2022-12-02 16:14:38.851355+00|2022-12-02 16:14:38.827+00||4||wifi
8923|e00fce685f262f4ea1486367|2022-12-02 16:18:04.333539+00|2022-12-02 16:18:04.071+00|71.599998|||temp
8924|250019001247343339383037|2022-12-02 16:19:38.784379+00|2022-12-02 16:19:38.759+00|91.841757|||tempA0
8925|250019001247343339383037|2022-12-02 16:19:38.83354+00|2022-12-02 16:19:38.813+00|88.505497|||tempA4
8926|250019001247343339383037|2022-12-02 16:19:38.836355+00|2022-12-02 16:19:38.813+00||4||wifi
8927|e00fce685f262f4ea1486367|2022-12-02 16:23:04.124237+00|2022-12-02 16:23:04.102+00|71.599998|||temp
8928|250019001247343339383037|2022-12-02 16:24:38.762271+00|2022-12-02 16:24:38.732+00|91.841757|||tempA0
8929|250019001247343339383037|2022-12-02 16:24:38.83333+00|2022-12-02 16:24:38.81+00|88.215378|||tempA4
8930|250019001247343339383037|2022-12-02 16:24:38.835791+00|2022-12-02 16:24:38.81+00||4||wifi
8931|e00fce685f262f4ea1486367|2022-12-02 16:28:04.162861+00|2022-12-02 16:28:04.135+00|71.599998|||temp
8932|250019001247343339383037|2022-12-02 16:29:38.771209+00|2022-12-02 16:29:38.747+00|91.986811|||tempA0
8933|250019001247343339383037|2022-12-02 16:29:38.832261+00|2022-12-02 16:29:38.807+00|87.925281|||tempA4
8934|250019001247343339383037|2022-12-02 16:29:38.841716+00|2022-12-02 16:29:38.807+00||4||wifi
8935|e00fce685f262f4ea1486367|2022-12-02 16:33:04.193526+00|2022-12-02 16:33:04.168+00|71.599998|||temp
8936|250019001247343339383037|2022-12-02 16:34:38.77339+00|2022-12-02 16:34:38.75+00|91.841757|||tempA0
8937|250019001247343339383037|2022-12-02 16:34:38.841061+00|2022-12-02 16:34:38.82+00|87.925281|||tempA4
8938|250019001247343339383037|2022-12-02 16:34:38.85625+00|2022-12-02 16:34:38.82+00||4||wifi
8939|e00fce685f262f4ea1486367|2022-12-02 16:38:04.222436+00|2022-12-02 16:38:04.199+00|71.599998|||temp
8940|250019001247343339383037|2022-12-02 16:39:38.757404+00|2022-12-02 16:39:38.727+00|92.276929|||tempA0
8941|250019001247343339383037|2022-12-02 16:39:38.837837+00|2022-12-02 16:39:38.81+00|88.070335|||tempA4
8942|250019001247343339383037|2022-12-02 16:39:38.84577+00|2022-12-02 16:39:38.81+00||4||wifi
8943|e00fce685f262f4ea1486367|2022-12-02 16:43:04.282904+00|2022-12-02 16:43:04.256+00|69.800003|||temp
8944|250019001247343339383037|2022-12-02 16:44:38.754929+00|2022-12-02 16:44:38.725+00|92.421983|||tempA0
8945|250019001247343339383037|2022-12-02 16:44:38.839331+00|2022-12-02 16:44:38.814+00|87.780216|||tempA4
8946|250019001247343339383037|2022-12-02 16:44:38.845541+00|2022-12-02 16:44:38.814+00||4||wifi
8947|e00fce685f262f4ea1486367|2022-12-02 16:48:04.597772+00|2022-12-02 16:48:04.274+00|69.800003|||temp
8948|250019001247343339383037|2022-12-02 16:49:38.820426+00|2022-12-02 16:49:38.776+00|92.276929|||tempA0
8949|250019001247343339383037|2022-12-02 16:49:40.183749+00|2022-12-02 16:49:40.157+00|88.505497|||tempA4
8950|250019001247343339383037|2022-12-02 16:49:40.189114+00|2022-12-02 16:49:40.158+00||4||wifi
8951|e00fce685f262f4ea1486367|2022-12-02 16:53:04.431703+00|2022-12-02 16:53:04.305+00|71.599998|||temp
8952|250019001247343339383037|2022-12-02 16:54:38.753292+00|2022-12-02 16:54:38.723+00|92.857145|||tempA0
8953|250019001247343339383037|2022-12-02 16:54:38.796784+00|2022-12-02 16:54:38.765+00||4||wifi
8954|250019001247343339383037|2022-12-02 16:54:38.822764+00|2022-12-02 16:54:38.765+00|88.215378|||tempA4
8955|e00fce685f262f4ea1486367|2022-12-02 16:58:04.449264+00|2022-12-02 16:58:04.421+00|71.599998|||temp
8956|250019001247343339383037|2022-12-02 16:59:38.750206+00|2022-12-02 16:59:38.72+00|92.131865|||tempA0
8957|250019001247343339383037|2022-12-02 16:59:38.82319+00|2022-12-02 16:59:38.798+00|87.490109|||tempA4
8958|250019001247343339383037|2022-12-02 16:59:38.826581+00|2022-12-02 16:59:38.798+00||4||wifi
8959|e00fce685f262f4ea1486367|2022-12-02 17:03:04.396339+00|2022-12-02 17:03:04.372+00|71.599998|||temp
8960|250019001247343339383037|2022-12-02 17:04:38.746535+00|2022-12-02 17:04:38.721+00|91.551649|||tempA0
8961|250019001247343339383037|2022-12-02 17:04:38.786878+00|2022-12-02 17:04:38.763+00|87.780216|||tempA4
8962|250019001247343339383037|2022-12-02 17:04:38.794111+00|2022-12-02 17:04:38.763+00||4||wifi
8963|e00fce685f262f4ea1486367|2022-12-02 17:08:04.535215+00|2022-12-02 17:08:04.405+00|71.599998|||temp
8964|250019001247343339383037|2022-12-02 17:09:38.810491+00|2022-12-02 17:09:38.785+00|92.421983|||tempA0
8965|250019001247343339383037|2022-12-02 17:09:38.822898+00|2022-12-02 17:09:38.8+00|87.200001|||tempA4
8966|250019001247343339383037|2022-12-02 17:09:38.836072+00|2022-12-02 17:09:38.8+00||4||wifi
8967|e00fce685f262f4ea1486367|2022-12-02 17:13:04.674392+00|2022-12-02 17:13:04.436+00|71.599998|||temp
8968|250019001247343339383037|2022-12-02 17:14:40.155702+00|2022-12-02 17:14:40.131+00||4||wifi
8969|250019001247343339383037|2022-12-02 17:14:40.178101+00|2022-12-02 17:14:40.131+00|87.780216|||tempA4
8970|250019001247343339383037|2022-12-02 17:14:40.283312+00|2022-12-02 17:14:40.015+00|91.841757|||tempA0
8971|e00fce685f262f4ea1486367|2022-12-02 17:18:04.505581+00|2022-12-02 17:18:04.474+00|71.599998|||temp
8972|250019001247343339383037|2022-12-02 17:19:38.740251+00|2022-12-02 17:19:38.714+00|91.696703|||tempA0
8973|250019001247343339383037|2022-12-02 17:19:38.888792+00|2022-12-02 17:19:38.865+00|88.65055|||tempA4
8974|250019001247343339383037|2022-12-02 17:19:38.900767+00|2022-12-02 17:19:38.865+00||4||wifi
8975|e00fce685f262f4ea1486367|2022-12-02 17:23:04.526494+00|2022-12-02 17:23:04.5+00|71.599998|||temp
8976|250019001247343339383037|2022-12-02 17:24:39.982269+00|2022-12-02 17:24:39.939+00|91.986811|||tempA0
8977|250019001247343339383037|2022-12-02 17:24:40.143433+00|2022-12-02 17:24:40.102+00||4||wifi
